distil_id	bead_batch	bead_revision	bead_set	cell_id	count_cv	count_mean	det_mode	det_plate	det_well	inf_model	pert_dose	pert_dose_unit	pert_id	pert_iname	pert_itime	pert_mfc_desc	pert_time	pert_time_unit	pert_type	pool_id	provenance_code	qc_f_logp	qc_iqr	qc_slope	rna_plate	rna_well	pert_plate
PETER001_HK2_24H_X1_B46:G21	b46	r2	dp52,dp53	HK2	15	107	duo	PETER001_HK2_24H_X1_B46	G21	mlr12k	0.5	uM	DMSO	DMSO	24 h	DMSO	24	h	ctl_vehicle	epsilon	KMV+F2D+INO+QNO	5.6	12	56	PETER001_HK2_24H_X1	G21	PETER001
PETER001_HK2_24H_X1_B46:H01	b46	r2	dp52,dp53	HK2	14	115	duo	PETER001_HK2_24H_X1_B46	H01	mlr12k	0.01	uM	Water	Water	24 h	Water	24	h	ctl_untrt	epsilon	KMV+F2D+INO+QNO	5.5	7.95	58	PETER001_HK2_24H_X1	H01	PETER001
PETER001_HK2_24H_X1_B46:H02	b46	r2	dp52,dp53	HK2	15	110	duo	PETER001_HK2_24H_X1_B46	H02	mlr12k	0.01	uM	Water	Water	24 h	Water	24	h	ctl_untrt	epsilon	KMV+F2D+INO+QNO	4.3	10.72	62	PETER001_HK2_24H_X1	H02	PETER001
PETER001_HK2_24H_X1_B46:H03	b46	r2	dp52,dp53	HK2	14	102	duo	PETER001_HK2_24H_X1_B46	H03	mlr12k	0.01	uM	Water	Water	24 h	Water	24	h	ctl_untrt	epsilon	KMV+F2D+INO+QNO	3.5	8.16	61	PETER001_HK2_24H_X1	H03	PETER001
PETER001_HK2_24H_X1_B46:H05	b46	r2	dp52,dp53	HK2	15	98	duo	PETER001_HK2_24H_X1_B46	H05	mlr12k	0.1|0.1	uM	Darunavir|Emtricitabine	Darunavir|Emtricitabine	24 h	Darunavir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.2	19.97	63	PETER001_HK2_24H_X1	H05	PETER001
PETER001_HK2_24H_X1_B46:H06	b46	r2	dp52,dp53	HK2	15	108	duo	PETER001_HK2_24H_X1_B46	H06	mlr12k	0.1|0.1	uM	Darunavir|Emtricitabine	Darunavir|Emtricitabine	24 h	Darunavir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	1.9	10.44	63	PETER001_HK2_24H_X1	H06	PETER001
PETER001_HK2_24H_X1_B46:H07	b46	r2	dp52,dp53	HK2	14	103	duo	PETER001_HK2_24H_X1_B46	H07	mlr12k	0.5|0.1	uM	Ritonavir|Tenofovir Disoproxil Fumarate	Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.6	8.15	60	PETER001_HK2_24H_X1	H07	PETER001
PETER001_HK2_24H_X1_B46:H08	b46	r2	dp52,dp53	HK2	15	109	duo	PETER001_HK2_24H_X1_B46	H08	mlr12k	0.5|0.1	uM	Ritonavir|Tenofovir Disoproxil Fumarate	Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	17.51	54	PETER001_HK2_24H_X1	H08	PETER001
PETER001_HK2_24H_X1_B46:H09	b46	r2	dp52,dp53	HK2	14	112	duo	PETER001_HK2_24H_X1_B46	H09	mlr12k	0.5|0.1	uM	Ritonavir|Tenofovir Disoproxil Fumarate	Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.9	17.71	63	PETER001_HK2_24H_X1	H09	PETER001
PETER001_HK2_24H_X1_B46:H10	b46	r2	dp52,dp53	HK2	14	108	duo	PETER001_HK2_24H_X1_B46	H10	mlr12k	0.1|0.1	uM	Darunavir|Tenofovir Disoproxil Fumarate	Darunavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3	15.51	64	PETER001_HK2_24H_X1	H10	PETER001
PETER001_HK2_24H_X1_B46:H11	b46	r2	dp52,dp53	HK2	15	101	duo	PETER001_HK2_24H_X1_B46	H11	mlr12k	0.1|0.1	uM	Darunavir|Tenofovir Disoproxil Fumarate	Darunavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3	15.44	63	PETER001_HK2_24H_X1	H11	PETER001
PETER001_HK2_24H_X1_B46:H12	b46	r2	dp52,dp53	HK2	15	103	duo	PETER001_HK2_24H_X1_B46	H12	mlr12k	0.1|0.1	uM	Darunavir|Tenofovir Disoproxil Fumarate	Darunavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.6	14.81	63	PETER001_HK2_24H_X1	H12	PETER001
PETER001_HK2_24H_X1_B46:H13	b46	r2	dp52,dp53	HK2	14	117	duo	PETER001_HK2_24H_X1_B46	H13	mlr12k	0.1|0.5	uM	Emtricitabine|Ritonavir	Emtricitabine|Ritonavir	24 h	Emtricitabine|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	9.06	57	PETER001_HK2_24H_X1	H13	PETER001
PETER001_HK2_24H_X1_B46:H14	b46	r2	dp52,dp53	HK2	14	118	duo	PETER001_HK2_24H_X1_B46	H14	mlr12k	0.1|0.5	uM	Emtricitabine|Ritonavir	Emtricitabine|Ritonavir	24 h	Emtricitabine|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.7	14.88	64	PETER001_HK2_24H_X1	H14	PETER001
PETER001_HK2_24H_X1_B46:H15	b46	r2	dp52,dp53	HK2	14	109	duo	PETER001_HK2_24H_X1_B46	H15	mlr12k	0.1|0.5	uM	Emtricitabine|Ritonavir	Emtricitabine|Ritonavir	24 h	Emtricitabine|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.6	15.16	62	PETER001_HK2_24H_X1	H15	PETER001
PETER001_HK2_24H_X1_B46:H16	b46	r2	dp52,dp53	HK2	14	105	duo	PETER001_HK2_24H_X1_B46	H16	mlr12k	0.1	uM	Darunavir	Darunavir	24 h	Darunavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	13.96	53	PETER001_HK2_24H_X1	H16	PETER001
PETER001_HK2_24H_X1_B46:H17	b46	r2	dp52,dp53	HK2	15	96	duo	PETER001_HK2_24H_X1_B46	H17	mlr12k	0.1	uM	Darunavir	Darunavir	24 h	Darunavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4	23.05	65	PETER001_HK2_24H_X1	H17	PETER001
PETER001_HK2_24H_X1_B46:H18	b46	r2	dp52,dp53	HK2	14	112	duo	PETER001_HK2_24H_X1_B46	H18	mlr12k	0.1	uM	Darunavir	Darunavir	24 h	Darunavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.7	23.57	64	PETER001_HK2_24H_X1	H18	PETER001
PETER001_HK2_24H_X1_B46:H19	b46	r2	dp52,dp53	HK2	13	118	duo	PETER001_HK2_24H_X1_B46	H19	mlr12k	0.5	uM	DMSO	DMSO	24 h	DMSO	24	h	ctl_vehicle	epsilon	KMV+F2D+INO+QNO	3.3	13.69	64	PETER001_HK2_24H_X1	H19	PETER001
PETER001_HK2_24H_X1_B46:H21	b46	r2	dp52,dp53	HK2	14	113	duo	PETER001_HK2_24H_X1_B46	H21	mlr12k	0.5	uM	DMSO	DMSO	24 h	DMSO	24	h	ctl_vehicle	epsilon	KMV+F2D+INO+QNO	3.1	19.87	62	PETER001_HK2_24H_X1	H21	PETER001
PETER001_HK2_24H_X1_B46:I04	b46	r2	dp52,dp53	HK2	15	114	duo	PETER001_HK2_24H_X1_B46	I04	mlr12k	0.5|0.1|0.1|0.01	uM	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	13.82	54	PETER001_HK2_24H_X1	I04	PETER001
PETER001_HK2_24H_X1_B46:I05	b46	r2	dp52,dp53	HK2	15	105	duo	PETER001_HK2_24H_X1_B46	I05	mlr12k	0.5|0.1|0.1|0.01	uM	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	15.88	55	PETER001_HK2_24H_X1	I05	PETER001
PETER001_HK2_24H_X1_B46:I06	b46	r2	dp52,dp53	HK2	15	104	duo	PETER001_HK2_24H_X1_B46	I06	mlr12k	0.5|0.1|0.1|0.01	uM	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Abacavir|Dolutegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	13.51	54	PETER001_HK2_24H_X1	I06	PETER001
PETER001_HK2_24H_X1_B46:I07	b46	r2	dp52,dp53	HK2	15	108	duo	PETER001_HK2_24H_X1_B46	I07	mlr12k	0.5|0.1|0.1|0.01	uM	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	16.23	53	PETER001_HK2_24H_X1	I07	PETER001
PETER001_HK2_24H_X1_B46:I08	b46	r2	dp52,dp53	HK2	15	107	duo	PETER001_HK2_24H_X1_B46	I08	mlr12k	0.5|0.1|0.1|0.01	uM	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	17.78	53	PETER001_HK2_24H_X1	I08	PETER001
PETER001_HK2_24H_X1_B46:I09	b46	r2	dp52,dp53	HK2	15	117	duo	PETER001_HK2_24H_X1_B46	I09	mlr12k	0.5|0.1|0.1|0.01	uM	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	18.38	54	PETER001_HK2_24H_X1	I09	PETER001
PETER001_HK2_24H_X1_B46:I10	b46	r2	dp52,dp53	HK2	15	111	duo	PETER001_HK2_24H_X1_B46	I10	mlr12k	0.5|0.1|0.5|0.01	uM	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	14.07	53	PETER001_HK2_24H_X1	I10	PETER001
PETER001_HK2_24H_X1_B46:I11	b46	r2	dp52,dp53	HK2	14	101	duo	PETER001_HK2_24H_X1_B46	I11	mlr12k	0.5|0.1|0.5|0.01	uM	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	11.39	53	PETER001_HK2_24H_X1	I11	PETER001
PETER001_HK2_24H_X1_B46:I12	b46	r2	dp52,dp53	HK2	14	102	duo	PETER001_HK2_24H_X1_B46	I12	mlr12k	0.5|0.1|0.5|0.01	uM	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	15.21	54	PETER001_HK2_24H_X1	I12	PETER001
PETER001_HK2_24H_X1_B46:I13	b46	r2	dp52,dp53	HK2	14	106	duo	PETER001_HK2_24H_X1_B46	I13	mlr12k	0.1|0.1|0.5|0.01	uM	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.7	18.56	54	PETER001_HK2_24H_X1	I13	PETER001
PETER001_HK2_24H_X1_B46:I14	b46	r2	dp52,dp53	HK2	14	108	duo	PETER001_HK2_24H_X1_B46	I14	mlr12k	0.1|0.1|0.5|0.01	uM	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	16.42	54	PETER001_HK2_24H_X1	I14	PETER001
PETER001_HK2_24H_X1_B46:I15	b46	r2	dp52,dp53	HK2	14	102	duo	PETER001_HK2_24H_X1_B46	I15	mlr12k	0.1|0.1|0.5|0.01	uM	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Dolutegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	15.8	53	PETER001_HK2_24H_X1	I15	PETER001
PETER001_HK2_24H_X1_B46:I16	b46	r2	dp52,dp53	HK2	14	106	duo	PETER001_HK2_24H_X1_B46	I16	mlr12k	0.5|0.01	uM	Abacavir |Morphine sulfate salt pentahydrate	Abacavir |Morphine sulfate salt pentahydrate	24 h	Abacavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	15.89	55	PETER001_HK2_24H_X1	I16	PETER001
PETER001_HK2_24H_X1_B46:I17	b46	r2	dp52,dp53	HK2	15	118	duo	PETER001_HK2_24H_X1_B46	I17	mlr12k	0.5|0.01	uM	Abacavir |Morphine sulfate salt pentahydrate	Abacavir |Morphine sulfate salt pentahydrate	24 h	Abacavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	15.78	54	PETER001_HK2_24H_X1	I17	PETER001
PETER001_HK2_24H_X1_B46:I18	b46	r2	dp52,dp53	HK2	14	111	duo	PETER001_HK2_24H_X1_B46	I18	mlr12k	0.5|0.01	uM	Abacavir |Morphine sulfate salt pentahydrate	Abacavir |Morphine sulfate salt pentahydrate	24 h	Abacavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	16.66	54	PETER001_HK2_24H_X1	I18	PETER001
PETER001_HK2_24H_X1_B46:I19	b46	r2	dp52,dp53	HK2	14	112	duo	PETER001_HK2_24H_X1_B46	I19	mlr12k	0.5|0.01	uM	Ritonavir |Morphine sulfate salt pentahydrate	Ritonavir |Morphine sulfate salt pentahydrate	24 h	Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	16.92	52	PETER001_HK2_24H_X1	I19	PETER001
PETER001_HK2_24H_X1_B46:I20	b46	r2	dp52,dp53	HK2	14	108	duo	PETER001_HK2_24H_X1_B46	I20	mlr12k	0.5|0.01	uM	Ritonavir |Morphine sulfate salt pentahydrate	Ritonavir |Morphine sulfate salt pentahydrate	24 h	Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	17.16	54	PETER001_HK2_24H_X1	I20	PETER001
PETER001_HK2_24H_X1_B46:I21	b46	r2	dp52,dp53	HK2	13	162	duo	PETER001_HK2_24H_X1_B46	I21	mlr12k	0.5|0.01	uM	Ritonavir |Morphine sulfate salt pentahydrate	Ritonavir |Morphine sulfate salt pentahydrate	24 h	Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	17.35	53	PETER001_HK2_24H_X1	I21	PETER001
PETER001_HK2_24H_X1_B46:J04	b46	r2	dp52,dp53	HK2	15	102	duo	PETER001_HK2_24H_X1_B46	J04	mlr12k	0.1|0.1|0.5|0.1|0.01	uM	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	15.85	55	PETER001_HK2_24H_X1	J04	PETER001
PETER001_HK2_24H_X1_B46:J05	b46	r2	dp52,dp53	HK2	15	102	duo	PETER001_HK2_24H_X1_B46	J05	mlr12k	0.1|0.1|0.5|0.1|0.01	uM	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	14.52	55	PETER001_HK2_24H_X1	J05	PETER001
PETER001_HK2_24H_X1_B46:J06	b46	r2	dp52,dp53	HK2	15	111	duo	PETER001_HK2_24H_X1_B46	J06	mlr12k	0.1|0.1|0.5|0.1|0.01	uM	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	14.56	54	PETER001_HK2_24H_X1	J06	PETER001
PETER001_HK2_24H_X1_B46:J07	b46	r2	dp52,dp53	HK2	14	111	duo	PETER001_HK2_24H_X1_B46	J07	mlr12k	0.1|0.1|0.1|0.5|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	12.44	51	PETER001_HK2_24H_X1	J07	PETER001
PETER001_HK2_24H_X1_B46:J08	b46	r2	dp52,dp53	HK2	15	107	duo	PETER001_HK2_24H_X1_B46	J08	mlr12k	0.1|0.1|0.1|0.5|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	14.9	52	PETER001_HK2_24H_X1	J08	PETER001
PETER001_HK2_24H_X1_B46:J09	b46	r2	dp52,dp53	HK2	14	109	duo	PETER001_HK2_24H_X1_B46	J09	mlr12k	0.1|0.1|0.1|0.5|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	13.16	52	PETER001_HK2_24H_X1	J09	PETER001
PETER001_HK2_24H_X1_B46:J10	b46	r2	dp52,dp53	HK2	15	108	duo	PETER001_HK2_24H_X1_B46	J10	mlr12k	0.1|0.1|0.01	uM	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	13.83	55	PETER001_HK2_24H_X1	J10	PETER001
PETER001_HK2_24H_X1_B46:J11	b46	r2	dp52,dp53	HK2	14	100	duo	PETER001_HK2_24H_X1_B46	J11	mlr12k	0.1|0.1|0.01	uM	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	15.19	55	PETER001_HK2_24H_X1	J11	PETER001
PETER001_HK2_24H_X1_B46:J12	b46	r2	dp52,dp53	HK2	14	108	duo	PETER001_HK2_24H_X1_B46	J12	mlr12k	0.1|0.1|0.01	uM	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	14.99	53	PETER001_HK2_24H_X1	J12	PETER001
PETER001_HK2_24H_X1_B46:J13	b46	r2	dp52,dp53	HK2	14	119	duo	PETER001_HK2_24H_X1_B46	J13	mlr12k	0.1|0.1|0.01	uM	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	19.19	55	PETER001_HK2_24H_X1	J13	PETER001
PETER001_HK2_24H_X1_B46:J14	b46	r2	dp52,dp53	HK2	14	114	duo	PETER001_HK2_24H_X1_B46	J14	mlr12k	0.1|0.1|0.01	uM	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.7	13.2	55	PETER001_HK2_24H_X1	J14	PETER001
PETER001_HK2_24H_X1_B46:J15	b46	r2	dp52,dp53	HK2	14	108	duo	PETER001_HK2_24H_X1_B46	J15	mlr12k	0.1|0.1|0.01	uM	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	16.76	54	PETER001_HK2_24H_X1	J15	PETER001
PETER001_HK2_24H_X1_B46:J16	b46	r2	dp52,dp53	HK2	14	104	duo	PETER001_HK2_24H_X1_B46	J16	mlr12k	0.1|0.01	uM	Dolutegravir |Morphine sulfate salt pentahydrate	Dolutegravir |Morphine sulfate salt pentahydrate	24 h	Dolutegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	13.39	53	PETER001_HK2_24H_X1	J16	PETER001
PETER001_HK2_24H_X1_B46:J17	b46	r2	dp52,dp53	HK2	14	112	duo	PETER001_HK2_24H_X1_B46	J17	mlr12k	0.1|0.01	uM	Dolutegravir |Morphine sulfate salt pentahydrate	Dolutegravir |Morphine sulfate salt pentahydrate	24 h	Dolutegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.2	18.6	54	PETER001_HK2_24H_X1	J17	PETER001
PETER001_HK2_24H_X1_B46:J18	b46	r2	dp52,dp53	HK2	14	112	duo	PETER001_HK2_24H_X1_B46	J18	mlr12k	0.1|0.01	uM	Dolutegravir |Morphine sulfate salt pentahydrate	Dolutegravir |Morphine sulfate salt pentahydrate	24 h	Dolutegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	18.65	53	PETER001_HK2_24H_X1	J18	PETER001
PETER001_HK2_24H_X1_B46:J19	b46	r2	dp52,dp53	HK2	14	113	duo	PETER001_HK2_24H_X1_B46	J19	mlr12k	0.01|0.01	uM	Water |Morphine sulfate salt pentahydrate	Water |Morphine sulfate salt pentahydrate	24 h	Water |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	16.2	53	PETER001_HK2_24H_X1	J19	PETER001
PETER001_HK2_24H_X1_B46:J20	b46	r2	dp52,dp53	HK2	14	124	duo	PETER001_HK2_24H_X1_B46	J20	mlr12k	0.01|0.01	uM	Water |Morphine sulfate salt pentahydrate	Water |Morphine sulfate salt pentahydrate	24 h	Water |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	12.99	53	PETER001_HK2_24H_X1	J20	PETER001
PETER001_HK2_24H_X1_B46:J21	b46	r2	dp52,dp53	HK2	14	108	duo	PETER001_HK2_24H_X1_B46	J21	mlr12k	0.01|0.01	uM	Water |Morphine sulfate salt pentahydrate	Water |Morphine sulfate salt pentahydrate	24 h	Water |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	14.14	52	PETER001_HK2_24H_X1	J21	PETER001
PETER001_HK2_24H_X1_B46:K01	b46	r2	dp52,dp53	HK2	14	112	duo	PETER001_HK2_24H_X1_B46	K01	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	24 h	DMSO |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	16.01	53	PETER001_HK2_24H_X1	K01	PETER001
